2026-02-05 20:03:41 | INFO | metamind.utils.logging | Logging initialized. File=D:\UN\7th_Semester_Contents\Computational_Intelligence\Project\v6\results\logs\20260205_163341_1ec9bc92.log
2026-02-05 20:03:41 | INFO | metamind | Run started. run_id=20260205_163341_1ec9bc92
2026-02-05 20:03:41 | INFO | metamind | Config file: D:\UN\7th_Semester_Contents\Computational_Intelligence\Project\v6\configs\tsp_eval.yaml
2026-02-05 20:03:41 | INFO | metamind | Config: seed=42, default_problem=light_eil51, default_method=aco
2026-02-05 20:03:41 | INFO | metamind | Settings: {'problem_type': 'tsp', 'problem_meta': {'source': 'tsplib', 'data_dir': 'data/tsplib', 'problem_id': 'light_eil51'}, 'method_params': {'n_iterations': 300, 'generations': 600, 'max_iterations': 200}, 'llm': {'enabled': False, 'provider': 'openai', 'model': 'gpt-4o-mini', 'api_key_env': 'METIS_API_KEY', 'base_url': 'https://api.metisai.ir/openai/v1', 'temperature': 0.1}, 'evaluation': {'enabled': True, 'repeats': 5, 'methods': ['aco', 'ga_tsp', 'hopfield'], 'make_plots': True, 'save_per_run': True}, 'feedback_loop': {'enabled': True, 'max_rounds': 3, 'min_confidence': 0.55}}
2026-02-05 20:03:41 | INFO | metamind | Available methods: ['aco', 'fuzzy', 'ga', 'ga_tsp', 'gp', 'hopfield', 'kmeans', 'mlp', 'noop', 'perceptron', 'pso', 'random_search', 'som']
2026-02-05 20:03:41 | INFO | metamind | Decision: {'problem_type': 'tsp', 'selected_method': 'ga_tsp', 'reasoning': 'TSP larger instance: prefer GA_TSP for scalability; ACO/Hopfield as backups.', 'parameters': {'population_size': 200, 'generations': 600, 'crossover_rate': 0.9, 'mutation_rate': 0.2}, 'backup_method': 'aco', 'confidence': 0.75}
2026-02-05 20:03:41 | INFO | metamind | Evaluation run: method=aco rep=1/5 seed=42
2026-02-05 20:03:42 | INFO | metamind | Eval progress: iter=0 best=252.0 metrics={'best_tour_length': 252.0, 'gap_percent': -40.845070422535215}
2026-02-05 20:04:01 | INFO | metamind | Evaluation run: method=aco rep=2/5 seed=43
2026-02-05 20:04:01 | INFO | metamind | Eval progress: iter=0 best=247.0 metrics={'best_tour_length': 247.0, 'gap_percent': -42.01877934272301}
2026-02-05 20:04:32 | INFO | metamind | Evaluation run: method=aco rep=3/5 seed=44
2026-02-05 20:04:32 | INFO | metamind | Eval progress: iter=0 best=245.0 metrics={'best_tour_length': 245.0, 'gap_percent': -42.48826291079813}
2026-02-05 20:05:06 | INFO | metamind | Evaluation run: method=aco rep=4/5 seed=45
2026-02-05 20:05:06 | INFO | metamind | Eval progress: iter=0 best=244.0 metrics={'best_tour_length': 244.0, 'gap_percent': -42.72300469483568}
2026-02-05 20:05:39 | INFO | metamind | Evaluation run: method=aco rep=5/5 seed=46
2026-02-05 20:05:40 | INFO | metamind | Eval progress: iter=0 best=246.0 metrics={'best_tour_length': 246.0, 'gap_percent': -42.25352112676056}
2026-02-05 20:06:00 | INFO | metamind | Evaluation run: method=ga_tsp rep=1/5 seed=42
2026-02-05 20:06:01 | INFO | metamind | Eval progress: iter=0 best=243.0 metrics={'best_tour_length': 243.0, 'gap_percent': -42.95774647887324}
2026-02-05 20:07:16 | INFO | metamind | Evaluation run: method=ga_tsp rep=2/5 seed=43
2026-02-05 20:07:17 | INFO | metamind | Eval progress: iter=0 best=243.0 metrics={'best_tour_length': 243.0, 'gap_percent': -42.95774647887324}
2026-02-05 20:08:26 | INFO | metamind | Evaluation run: method=ga_tsp rep=3/5 seed=44
2026-02-05 20:08:27 | INFO | metamind | Eval progress: iter=0 best=243.0 metrics={'best_tour_length': 243.0, 'gap_percent': -42.95774647887324}
2026-02-05 20:09:44 | INFO | metamind | Evaluation run: method=ga_tsp rep=4/5 seed=45
2026-02-05 20:09:46 | INFO | metamind | Eval progress: iter=0 best=244.0 metrics={'best_tour_length': 244.0, 'gap_percent': -42.72300469483568}
2026-02-05 20:11:44 | INFO | metamind | Evaluation run: method=ga_tsp rep=5/5 seed=46
2026-02-05 20:11:46 | INFO | metamind | Eval progress: iter=0 best=243.0 metrics={'best_tour_length': 243.0, 'gap_percent': -42.95774647887324}
2026-02-05 20:14:19 | INFO | metamind | Evaluation run: method=hopfield rep=1/5 seed=42
2026-02-05 20:14:19 | INFO | metamind | Eval progress: iter=0 best=528.0 metrics={'best_len': 528.0}
2026-02-05 20:14:19 | INFO | metamind | Evaluation run: method=hopfield rep=2/5 seed=43
2026-02-05 20:14:19 | INFO | metamind | Eval progress: iter=0 best=531.0 metrics={'best_len': 531.0}
2026-02-05 20:14:19 | INFO | metamind | Evaluation run: method=hopfield rep=3/5 seed=44
2026-02-05 20:14:19 | INFO | metamind | Eval progress: iter=0 best=542.0 metrics={'best_len': 542.0}
2026-02-05 20:14:19 | INFO | metamind | Evaluation run: method=hopfield rep=4/5 seed=45
2026-02-05 20:14:19 | INFO | metamind | Eval progress: iter=0 best=528.0 metrics={'best_len': 528.0}
2026-02-05 20:14:19 | INFO | metamind | Evaluation run: method=hopfield rep=5/5 seed=46
2026-02-05 20:14:19 | INFO | metamind | Eval progress: iter=0 best=496.0 metrics={'best_len': 496.0}
2026-02-05 20:14:20 | INFO | metamind | Evaluation finished. Outputs in: D:\UN\7th_Semester_Contents\Computational_Intelligence\Project\v6\results\20260205_163341_1ec9bc92\evaluation
2026-02-05 20:14:20 | INFO | metamind | Feedback round 1: action=switch_method conf=0.70
2026-02-05 20:15:02 | INFO | metamind | Feedback round 2: action=switch_method conf=0.70
2026-02-05 20:15:44 | INFO | metamind | Feedback round 3: action=switch_method conf=0.70
2026-02-05 20:16:29 | INFO | metamind | Evaluation run finished successfully.
